"","Site","SiteSamp","MAP.mm","MAT.C","ph","watercontent","P","K","Cu","Mg","Mn","S","Zn","TIN","p.resin","doc","perc.C","perc.sand","perc.clay","basal.area.m2","max.height.m","stand.age.yrs.num","samp.lon","samp.lat"
"56","LCO-MXT-COM","LCO-MXT-COM-1",6.8711807071148,12.1274527780594,1.32921174652241,10.0236151949393,1.07354395200672,1.42283739278031,0.0460805642926834,1.01495698042718,0.154606026824338,2.27276136857831,0.369371811682024,0.874092163698529,0.245276496685133,0.723329959374409,-1.0258641402275,0.0576450254865492,-0.683109922738476,-0.867633623879609,1.26506024096386,0.884694439706475,-15.2190807380264,22.9825770413661
"57","LCO-MXT-COM","LCO-MXT-COM-7",6.8711807071148,12.1274527780594,1.33539412673879,10.0064434266879,0.885663900921644,1.36105422854004,0.0447095592385199,1.07526666512947,0.110893653044886,2.15780727288029,0.282748498356412,0.643027047664637,0.150061634281465,0.821326918165047,-1.05187305644284,-0.0714947664144849,-0.350170615782927,-0.891402915901188,1.30722891566265,0.884694439706475,-15.2192395990372,22.9822018899332
"58","LWR-BHO-NCS","LWR-BHO-NCS-5",6.41772151898735,11.8781392549521,1.92117465224111,9.95819056682591,1.54958043951368,1.92622796290288,0.506901476378283,1.53506283131744,0.648895005879433,1.90211574112954,0.733646022848473,0.433052964924824,0.720006016596349,0.512841334723122,-1.3483353590942,0.302364383601081,-0.542618766308601,-0.475024153827204,1.52409638554217,0.954745647813834,-15.4617970715953,23.2902238736235
"59","UCP-MXG-NCD","UCP-MXG-NCD-3",6.36386948930598,11.9544855994979,1.53013910355487,9.52922767935428,1.42494028823231,1.62616514058953,0.20064109355831,1.10019777407546,0.499823326366399,1.948966639886,0.615985034396282,0.66141738720722,0.508525423232749,0.292362361110553,-1.38267973640404,0.483685835674366,-0.932900793329404,-0.819996275124446,1.17469879518072,1.26631956334879,-15.260694125528,23.3946121282733
"60","MHC-ONE-NCD","MHC-ONE-NCD-6",6.59013531209079,11.1515959059777,2.06027820710974,10.1112517774896,1.15446392156958,2.21988938141481,0.526292406239646,1.66544165612157,0.811380382148091,2.09458638973292,0.603694226041303,0.415186433621991,0.750448056768682,0.458766108249804,-1.25744480867269,-0.0244673960804771,-0.292731199660561,-0.452395003436702,1.48192771084337,0.921314318110481,-16.2190557719952,23.0826493254615
"61","OTO-MON-NCD","OTO-MON-NCD-4",6.15206241815801,11.7211914054367,1.7403400309119,9.88677205830855,1.08716857543497,1.4620495672398,0.219059872008544,1.39140198294074,0.449645336309669,1.90831313961512,0.630536820311007,0.735580497324239,0.395023392759637,0.134130665014804,-1.57935716722952,0.184782280480032,-0.391862392371246,-0.583441531026665,1.18072289156627,0.844213042232524,-15.4440257933909,23.6589894732361
"62","OTO-MXT-NCD","OTO-MXT-NCD-2",6.15206241815801,11.7211914054367,1.67851622874807,9.74224370025122,1.23007203976432,1.56848989214465,0.13367437074177,1.3869986645125,0.302423491696758,1.88538918809027,0.426795573746664,0.32543407636174,0.359317598814846,0.269265354117535,-1.58755606816016,0.146759216579349,-0.389432847261071,-0.873376317519521,1.10843373493976,0.798958690046365,-15.4447072313678,23.6588337449723
"63","OTO-MXT-NCD","OTO-MXT-NCD-8",6.15206241815801,11.7211914054367,1.61051004636785,9.67621863679651,1.09648237373857,1.43483274822565,0.219059872008544,1.47876066248611,0.274179282870789,2.0552534958413,0.412873436614815,0.574229484712675,0.0774501496213881,0.265397860735989,-1.57135423579776,0.22511593472986,-0.397281554993816,-0.562307038231866,1.63253012048193,0.798958690046365,-15.4447031016176,23.6585291789276
"64","LCO-MXT-COM","LCO-MXT-COM-2",6.8711807071148,12.1274527780594,1.31839258114374,10.1143917385465,1.04181538974414,1.38621769154751,0.0878879891913369,1.01495698042718,0.128171061016245,2.40554684588663,0.333249216493652,0.840960443317211,0.207160348772113,0.885522630513,-1.03570972450672,0.240179737799594,-0.768420335728118,-0.635129845307612,1.31927710843373,0.884694439706475,-15.2191041209726,22.9825042115742
"65","LCO-MXT-COM","LCO-MXT-COM-8",6.8711807071148,12.1274527780594,1.30448222565688,9.94889187720278,0.97077044559509,1.28882646120095,0.0430037068619188,0.993190365184242,0.121199501339358,2.09643041099326,0.274660610073933,0.681398583892272,0.21633062793894,0.665815807502226,-1.04158015151672,0.0825087422375835,-0.548479814798947,-0.873376317519521,1.23493975903614,0.884694439706475,-15.2192636433904,22.98213125432
"66","LWR-BHO-NCS","LWR-BHO-NCS-6",6.41772151898735,11.8781392549521,1.91499227202473,10.0196455172632,1.52443698931196,1.95704020426326,0.339557910666702,1.59234392580264,0.669568940931199,1.95353595477552,0.744531273066494,0.469510468620495,0.71821479443652,0.516791362872014,-1.30613932140101,0.361806192757728,-0.586095706435402,-0.842730785427068,1.43373493975904,0.954745647813834,-15.4618098747931,23.2902833196113
"67","MHC-ONE-NCD","MHC-ONE-NCD-1",6.59013531209079,11.1515959059777,1.86707882534776,10.0309370201335,1.03327700469201,2.02613414005338,0.322049585999635,1.62676056299823,0.672782417199149,2.19042294551242,0.464289286864229,0.495892563602425,0.12275169039189,0.673084726638382,-1.38952459891317,0.0727985332476886,-0.299064348068212,-1.03980694536754,1.32530120481928,0.921314318110481,-16.2190807380263,23.0824893318383
"68","MHC-ONE-NCD","MHC-ONE-NCD-7",6.59013531209079,11.1515959059777,1.97217928902627,10.0924773647602,1.21617852697149,2.22859945156258,0.59828873527482,1.66552647825525,0.805304406683924,2.20451860431857,0.615457402260101,0.328236411067023,0.292773758478266,0.536905912010364,-1.1907445663546,0.0330121414426412,-0.308872978078945,-0.650503811336702,1.44578313253012,0.921314318110481,-16.2190498048658,23.0826401309285
"69","OTO-MON-NCD","OTO-MON-NCD-5",6.15206241815801,11.7211914054367,1.69706336939722,9.86789722218199,1.05064023767216,1.36810066549941,0.299042856002723,1.30912868240438,0.484752258292666,1.87978992901996,0.621883665596471,0.654654964436339,0.272193144505872,0.0227609462479778,-1.56742335057519,0.235548466160222,-0.420396768462139,-0.48051696321503,1.41566265060241,0.844213042232524,-15.4440227705054,23.6589764862669
"70","OTO-MXT-NCD","OTO-MXT-NCD-3",6.15206241815801,11.7211914054367,1.60278207109737,9.73119618893256,1.22324496530886,1.41217117846734,0.106237504988676,1.17245982098914,0.21762324421571,1.94220592220593,0.411112307240701,0.349376408483195,0.218755301385416,0,-1.57935716722952,0.219049163091683,-0.422025095643932,-0.504286255236606,1.40361445783133,0.798958690046365,-15.4447071254768,23.6587829839648
"71","UCP-MXG-NCD","UCP-MXG-NCD-8",6.36386948930598,11.9544855994979,1.60432766615147,9.66912504844892,1.45197208400828,1.47837987549898,0.227514786793553,1.05966447772553,0.446590268629798,1.96492928587191,0.598344711554466,0.631958263107985,0.618675518043674,0.551319045769454,-1.57135423579776,0.45315613156949,-0.925594439399293,-0.410500348321448,1.24096385542169,1.26631956334879,-15.2607682826581,23.3947711878533
"72","LCO-MXT-COM","LCO-MXT-COM-3",6.8711807071148,12.1274527780594,1.3693972179289,10.1609831142036,0.917899043221523,1.3658405450186,0.0501847191730278,0.968494787238673,0.121988474679325,2.23928916192957,0.249862568498732,0.673230209130503,0.131978977085318,0.680308317507604,-1.03989305998527,0.037730686677307,-0.5879443152732,-1.08008374984917,0.933734939759036,0.884694439706475,-15.2191316575581,22.9824452427538
"73","LWR-BHO-NCS","LWR-BHO-NCS-1",6.41772151898735,11.8781392549521,1.887171561051,9.84428813592855,1.5091255019719,1.64138777236273,0.160545009401786,1.45524667859792,0.625208432268148,1.83779738945939,0.66755633836104,0.440620087480929,0.334016237884161,0.131006982211887,-1.52353073289337,0.202022453963345,-0.623003860180166,-0.522737357436299,1.37951807228916,0.954745647813834,-15.4617494531443,23.2899753580617
"74","LWR-BHO-NCS","LWR-BHO-NCS-7",6.41772151898735,11.8781392549521,1.91190108191654,9.95849171535072,1.3531175858373,1.85240003240487,0.267228868897028,1.62426072310447,0.527994881640232,1.94686905670933,0.595522933947852,0.417422892221906,0.725597277789682,0.428313568656729,-1.35870012232674,0.34371518786723,-0.608503147276521,-0.36744526491472,1.6144578313253,0.954745647813834,-15.4618280563835,23.290326707349
"75","MHC-ONE-NCD","MHC-ONE-NCD-2",6.59013531209079,11.1515959059777,2.10819165378671,10.0112752545371,1.07391444553749,2.11957400080072,0.319670098277383,1.74121169684466,0.73820988103619,2.21463874987999,0.609233044817939,0.665453140067516,0.799155352233184,0.654793535278709,-1.27676366590394,0.204758442608659,-0.400409760832041,-0.586328654795044,1.3855421686747,0.921314318110481,-16.2190753866375,23.0824971064231
"76","MHC-ONE-NCD","MHC-ONE-NCD-8",6.59013531209079,11.1515959059777,1.98299845440495,9.98275090580102,1.27329046310322,2.27222826741765,0.635838815139466,1.71166717838267,0.833990774897301,2.21463874987999,0.643776940418118,0.673118944826966,0.813616548252439,0.564587286449835,-1.22037355611749,0.0119026161917324,-0.340192083790659,-0.529189093689149,1.56626506024096,0.921314318110481,-16.2190472020961,23.08265179092
"77","OTO-MON-NCD","OTO-MON-NCD-6",6.15206241815801,11.7211914054367,1.75579598145286,9.77647021428297,1.09154353932656,1.32633810638414,0.320459181053117,1.27756327212404,0.425097387966247,1.88538918809027,0.600248473972004,0.610437875967043,0.274508650800241,0,-1.59596086333105,0.282529219374805,-0.403367958419567,-0.598815497055753,1.22289156626506,0.844213042232524,-15.4440208683764,23.6589615093589
"78","OTO-MXT-NCD","OTO-MXT-NCD-4",6.15206241815801,11.7211914054367,1.57341576506955,9.67446725385851,1.21663098456916,1.27222826741765,0.10298971399109,1.15529219999642,0.170669414442464,1.83779738945939,0.404220281900279,0.447354735793393,0.224480384225019,0.160860484485327,-1.62716150132102,0.234186010564493,-0.465853768716392,-0.845847506787131,1.34939759036145,0.798958690046365,-15.4447020603558,23.6587322229574
"79","SFA-ONE-PRO","SFA-ONE-PRO-2",6.79550414666085,11.7477564296688,2.05873261205564,9.84703758968444,1.13503455359718,1.7355928403002,0.227097088729872,1.54697706543307,0.643073403378089,2.01576066136,0.624337266613962,0.519920166506082,0.6466197301919,0.334356699257501,-1.31528172330855,0.284531093112869,-0.718504355519756,-0.925937026742906,1.50602409638554,0.266319563348788,-16.0479846431884,23.0536867772434
"80","LCO-MXT-COM","LCO-MXT-COM-4",6.8711807071148,12.1274527780594,1.34003091190108,10.289833359596,0.977044508079576,1.53379871290469,0.0571900420788695,1.05638256130814,0.152061919937964,2.45598649230202,0.334317282422792,0.719389287200048,0.161619580965786,0.912885260086711,-0.885761483402486,0.0403377900180075,-0.504975008384016,-0.704756248674212,1.09036144578313,0.884694439706475,-15.2191594457246,22.9823870270204
"81","LWR-BHO-NCS","LWR-BHO-NCS-2",6.41772151898735,11.8781392549521,1.76506955177743,9.92321177549175,1.49458998898257,1.73834086462745,0.238262660067277,1.36654946611975,0.627624713938171,1.93069987584995,0.751305462852154,0.613776025257616,0.306187322719469,0.31164282771922,-1.45268573732274,0.210706634630183,-0.614402592571398,-0.435887490976644,1.44578313253012,0.954745647813834,-15.4617729606551,23.2900028442153
"82","LWR-BHO-NCS","LWR-BHO-NCS-8",6.41772151898735,11.8781392549521,1.89799072642968,9.84220783770167,1.59562580889934,1.84001030692278,0.275399575189262,1.50497150596193,0.63659148272903,1.93822647470487,0.702010899302071,0.380760871171047,0.649262717528757,0.355639902673242,-1.4234330824518,0.293567902245182,-0.555945978869975,-0.71029600479517,1.25301204819277,0.954745647813834,-15.4618455558363,23.2903721317428
"83","MHC-ONE-NCD","MHC-ONE-NCD-3",6.59013531209079,11.1515959059777,1.85780525502318,10.0607078427273,1.03092930481531,2.09571787115017,0.472203330004491,1.64879743560472,0.76514340142962,2.21893055082646,0.610051747429361,0.453652329270198,0.452443597824288,0.585897358900934,-1.23472780799926,0.0162913432907588,-0.317002098613737,-0.895162434612004,1.50602409638554,0.921314318110481,-16.2190741906968,23.0825306395066
"84","OTO-MON-NCD","OTO-MON-NCD-1",6.15206241815801,11.7211914054367,1.67697063369397,9.81872809501047,1.10674271752619,1.54795198083829,0.361135123081371,1.32288094255502,0.436313492551082,1.94438738573959,0.591653720363282,0.577403381615785,0.30200349017452,0.435619977286967,-1.55590002153648,0.197402311738573,-0.407919233205419,-0.516589261011372,1.33734939759036,0.844213042232524,-15.4440322259019,23.6590557172523
"85","OTO-MON-NCD","OTO-MON-NCD-7",6.15206241815801,11.7211914054367,1.76506955177743,9.86906627570444,1.20748998015424,1.3657187673425,0.329221786635672,1.12453329029276,0.416984282427818,1.81600127820958,0.636097980557467,0.466500789042126,0.399969065450335,0.156400252078254,-1.61794597545618,0.296024457685328,-0.480520181462484,-0.650503811336702,1.26506024096386,0.844213042232524,-15.4440088873315,23.6589417147043
"86","OTO-MXT-NCD","OTO-MXT-NCD-5",6.15206241815801,11.7211914054367,1.55950540958269,9.54574993329807,1.16344392823574,1.49565010375556,0.150791118621605,1.21887440000545,0.334922464413522,1.8710012293219,0.462393332204177,0.386574135404675,0.174489557317426,0.200920165089392,-1.58755606816016,0.226638064637781,-0.43498428307157,-0.829638773138961,1.34939759036145,0.798958690046365,-15.444704478201,23.65868146195
"87","SFA-ONE-PRO","SFA-ONE-PRO-3",6.79550414666085,11.7477564296688,1.82998454404946,9.73403710410065,1.31557078406622,1.48956356695331,0.122695789794326,1.22393121556492,0.59970093258529,1.82137698188596,0.459273177167959,0.342036092128897,0.612281317990042,0.352943764969278,-1.57135423579776,0.394191849868548,-1.03856206503094,-0.787544103923834,1.5421686746988,0.266319563348788,-16.0479441962199,23.0537948155544
"88","LCO-MXT-COM","LCO-MXT-COM-5",6.8711807071148,12.1274527780594,1.23647604327666,10.2392844587546,0.983181342852553,1.62133213592614,0.0525240499670397,1.13710568468607,0.170669414442464,2.5231947639884,0.427284170171943,1.18588674964579,0.329306337535768,0.670183604283294,-0.780090953706647,0.100847676375976,-0.581767842360669,-1.03762047200128,1.28313253012048,0.884694439706475,-15.2191873317327,22.9823292173888
"89","LWR-BHO-NCS","LWR-BHO-NCS-3",6.41772151898735,11.8781392549521,1.85625965996909,9.91269385210383,1.5364639488293,1.69738862397429,0.210148507629783,1.4062003947023,0.604982167311078,1.83227420711318,0.659955510872258,0.346253031667455,0.331503722508484,0.81744906075637,-1.77093996344806,0.300544396812591,-0.763509552159991,-0.227230005609628,1.30722891566265,0.954745647813834,-15.4617664278758,23.2901231722944
"90","WBI-NRT-NCS","WBI-NRT-NCS-5",7.0937909209952,12.1515959059777,2.02936630602782,9.79915041743523,1.59398912584941,1.69341726110533,0.693641407662758,1.55039412134851,0.593367894971766,1.80426596652444,0.808302689229897,0.827447173477721,0.821523156043528,0.349376046864096,-1.49400874169687,0.403855295117377,-0.977731556070277,-0.258727844842365,1.32530120481928,0.798958690046365,-15.3437506823867,22.6592785559235
"91","MHC-ONE-NCD","MHC-ONE-NCD-4",6.59013531209079,11.1515959059777,2.12673879443586,9.98341527301915,0.902269907778054,2.02533084087582,0.380981239674138,1.69889997819679,0.769597510138193,2.03605850028873,0.616417781019088,0.633432699223135,0.416617711812303,0.647253918934381,-1.38042845664587,-0.0359976681293653,-0.280353015130567,-0.46902602430961,1.32530120481928,0.921314318110481,-16.2190660162682,23.0825209148311
"92","OTO-MON-NCD","OTO-MON-NCD-2",6.15206241815801,11.7211914054367,1.55332302936631,9.80905293018014,1.07513061264753,1.43141039482301,0.217521522696421,1.33176280473472,0.374770971499552,1.97977831939931,0.578983831337712,0.787892019411916,0.253030813160348,0.0547520082318904,-1.55969727946371,0.199093204083974,-0.416229781801072,-0.565504275112113,1.19879518072289,0.844213042232524,-15.4440328888846,23.659034979995
"93","OTO-MON-NCD","OTO-MON-NCD-8",6.15206241815801,11.7211914054367,1.69088098918083,9.93221732047613,1.24961543833987,1.37278339205646,0.490732762753175,1.14909460505802,0.46195980223349,1.89204290125008,0.681302010697994,0.617917171296492,0.45681169187461,0.207511319519149,-1.60897774183961,0.24732163098477,-0.463277715674779,-0.504710759054635,1.30120481927711,0.844213042232524,-15.4440126994822,23.6589135937266
"94","OTO-MXT-NCD","OTO-MXT-NCD-6",6.15206241815801,11.7211914054367,1.54868624420402,9.67710550963231,1.0727541783961,1.40878446180072,0.216005036939292,1.24954908598366,0.2588082496925,1.97397831108984,0.430241325815966,0.446784327342358,0.121179789759178,0.214343535379618,-1.57935716722952,0.181201040109711,-0.384770481770027,-0.568922126814215,1.41566265060241,0.798958690046365,-15.4447033310481,23.6586307009425
"95","SFA-ONE-PRO","SFA-ONE-PRO-4",6.79550414666085,11.7477564296688,1.83462132921175,9.69065292071957,1.04944636100821,1.74092549656704,0.192166683169244,1.29889236400988,0.622281403619323,1.90250124952553,0.468109533618447,0.277962451902839,0.272002011192924,0.371917023724342,-1.50356424142349,0.275149852815218,-1.04186545436271,-1.09592387486458,1.34939759036145,0.266319563348788,-16.0479811555952,23.0539028538655
"96","LCO-MXT-COM","LCO-MXT-COM-6",6.8711807071148,12.1274527780594,1.25656877897991,10.3299666033223,0.917586905743683,1.60455340276837,0.0571900420788695,1.07043687529885,0.152061919937964,2.58480082230122,0.277320056045049,1.19594176591687,0.208494444157819,0.843931991271276,-0.770939963448061,-0.0297835353335638,-0.399215252284404,-0.856513560895261,1.19879518072289,0.884694439706475,-15.2192125990649,22.9822626389363
"97","LWR-BHO-NCS","LWR-BHO-NCS-4",6.41772151898735,11.8781392549521,1.84234930448223,9.93935211875542,1.44743629357947,1.96308595608998,0.219059872008544,1.48120947045927,0.560319809264026,1.94804035826383,0.752619161348972,0.899205019225699,0.362236735045129,0.415070026242761,-1.37376282362085,0.258449371750345,-0.734728672110066,-0.490248773157443,1.39156626506024,0.954745647813834,-15.4618028960008,23.2901088112578
"98","UCP-MXG-NCD","UCP-MXG-NCD-7",6.36386948930598,11.9544855994979,1.62132921174652,9.69660006617834,1.56172749286926,1.75363619494149,0.275207068395591,1.19906750263481,0.616482543106454,2.16339626900751,0.69639737920981,0.753705749896709,0.626712431502074,0.75621084576657,-1.43907432756424,0.473273019724443,-0.928104171354021,-0.252937121415088,1.48795180722892,1.26631956334879,-15.26075490348,23.394736967064
"99","MHC-ONE-NCD","MHC-ONE-NCD-5",6.59013531209079,11.1515959059777,1.99381761978362,10.0082917035792,1.02368877873941,2.15797946531725,0.504899456160846,1.58358270727293,0.724809701308134,2.08074476942352,0.514217268591773,0.270773939810062,0.409137530797927,0.526539620054439,-1.33433503466615,-0.0151371159919054,-0.255007552285561,-0.737824815527559,1.41566265060241,0.921314318110481,-16.2190590909405,23.0826421047994
"100","OTO-MON-NCD","OTO-MON-NCD-3",6.15206241815801,11.7211914054367,1.65996908809892,9.77533399922945,1.03519060630176,1.40560405786194,0.287903387691005,1.30162696617786,0.355892002251724,1.98563294367704,0.550203741651779,0.699377113303928,0.273530945018289,0.173566664688621,-1.66157900761823,0.19410897133127,-0.380259757746722,-0.405221743689025,1.3855421686747,0.844213042232524,-15.4440258802101,23.6590269678729
"101","OTO-MXT-NCD","OTO-MXT-NCD-1",6.15206241815801,11.7211914054367,1.73724884080371,9.86981833932747,1.12734895212733,1.53642525309087,0.175725496450136,1.62624980017002,0.459492815357664,2.02823061482872,0.513198624959495,0.712097563996058,0.288883287703188,0.19044284454253,-1.47866218964788,0.113590616938713,-0.384452421648936,-0.7505728092768,1.19277108433735,0.798958690046365,-15.4447043723099,23.6588845059798
"102","OTO-MXT-NCD","OTO-MXT-NCD-7",6.15206241815801,11.7211914054367,1.62287480680062,9.72794088828143,1.07752859822066,1.58211239352958,0.193561708755959,1.46876891391105,0.202666753147165,2.02130864283107,0.433748067804186,0.40948906223707,0.223508272897555,0.5563654269607,-1.53045893190011,0.184463431088566,-0.337320758379411,-0.683702014532332,1.3433734939759,0.798958690046365,-15.4447025368654,23.658579939935
"103","UCP-MXG-NCD","UCP-MXG-NCD-1",6.36386948930598,11.9544855994979,1.48531684698609,9.5864632575568,1.41504045018881,1.70763086126889,0.208734537760072,1.08399685462169,0.60181891422542,1.98131367516109,0.664198194407266,0.706615786826473,0.558070161305555,0.454619949740397,-1.45828781209915,0.437119759068016,-0.928110699237327,-0.748764621835201,1.10240963855422,1.26631956334879,-15.2606692929787,23.3945404923192
"104","SFA-ONE-PRO","SFA-ONE-PRO-6",6.79550414666085,11.7477564296688,1.98454404945904,9.7273182011062,1.29021366988912,1.86593822699326,0.129801407767193,1.15413061690288,0.587313289114269,1.72916409514064,0.513198624959495,0.510542696073005,0.0602077062145873,0.0554882525887425,-1.55214529260544,0.453741591567853,-1.03637378634143,-1.03980694536754,1.56626506024096,0.266319563348788,-16.0480033995225,23.0541189304878
"105","SFA-ONE-PRO","SFA-ONE-PRO-7",6.79550414666085,11.7477564296688,1.66924265842349,9.6896881774447,0.728752361702445,1.47058040140625,0.154974325075859,1.05966447772553,0.537250107477148,2.26891555967359,0.23526313453883,0.322648233254802,0.00609596336491378,0.495315876783212,-1.463984500376,0.270509926410006,-0.5304980359353,-0.94970631876448,1.32530120481928,0.266319563348788,-16.0480402530067,23.0542269687988
"106","WBI-NRT-NCS","WBI-NRT-NCS-2",7.0937909209952,12.1515959059777,2.0386398763524,9.82375775175096,1.50006024661668,1.80012922372756,0.706228552851246,1.54775883006557,0.594854729790458,1.82719032037816,0.783801910651259,0.960130547132129,0.726381463915475,0.659788615683112,-1.58343151844335,0.429071115907615,-0.861985617724698,-0.33951479070196,1.59638554216867,0.798958690046365,-15.3437992574502,22.6590575320583
"107","UCP-MXG-NCD","UCP-MXG-NCD-5",6.36386948930598,11.9544855994979,1.42040185471406,9.80491335685054,1.68617647368443,1.60718900790136,0.417704795458198,1.13797390381515,0.718054351313912,2.39229057232704,0.757318015973384,0.78918925207136,0.664435577698494,0.81063848531708,-1.33238111588192,0.221462356373724,-0.818902984766094,-0.380494912008057,1.40963855421687,1.26631956334879,-15.2607268822994,23.3946706201578
"108","WBI-NRT-NCS","WBI-NRT-NCS-3",7.0937909209952,12.1515959059777,2.00772797527048,9.82131582862745,1.50183528477377,1.87179005724411,0.727782776209895,1.53073303145107,0.583646957508623,1.82137698188596,0.78202498618406,0.879732608384184,0.746826565623027,0.361256046341694,-1.54475965134378,0.427470586117976,-0.931999721019094,-0.145416319644603,1.63855421686747,0.798958690046365,-15.343795875528,22.6590561677045
"109","SFA-ONE-PRO","SFA-ONE-PRO-1",6.79550414666085,11.7477564296688,2.00927357032457,9.72864697511266,1.01858681500973,1.66360250083574,0.197873002568445,1.38650172403898,0.555192984235506,1.83898751519202,0.439127377877221,0.351920372453647,0.28835139955887,0.114392634495433,-1.54843214219637,0.369231746834245,-0.89430418128811,-0.975856329239051,1.35542168674699,0.266319563348788,-16.0479926169073,23.0535787389323
"110","SFA-ONE-PRO","SFA-ONE-PRO-5",6.79550414666085,11.7477564296688,1.77125193199382,9.74841896888593,0.775093661352425,1.35522818938656,0.0999353959058286,1.12453329029276,0.549407041323841,2.0041401348706,0.374224113390427,0.195941765916868,0.017556400095817,0.499443854225818,-1.59596086333105,0.376112789983035,-0.804586116235595,-1.09592387486458,1.36746987951807,0.266319563348788,-16.0480381989693,23.0540108921767
"111","WBI-NRT-NCS","WBI-NRT-NCS-1",7.0937909209952,12.1515959059777,1.98763523956723,9.82894213954847,1.48094006503975,1.8865472861446,0.655422376971591,1.53821450755097,0.595594183223714,1.8156191275891,0.780263856809946,1.02602171737194,0.785816369005309,0,-1.46977909377704,0.421721498270667,-0.977947651610651,-0.231176939311217,1.56024096385542,0.798958690046365,-15.3438017263304,22.6590557172523
"112","BRF-ONE-COM","BRF-ONE-COM-5",6.38007420340463,11.8781392549521,1.72488408037094,9.94113234454913,0.874986717665189,1.56550226144844,0.192166683169244,1.52797591661305,0.776387051746883,1.86040764481585,0.621298360148512,0.563612432574948,0.000925137982672891,0.687334711913107,-1.56353804982719,0.242092832673673,-0.647404835664353,-0.579452414724163,1.59638554216867,0.688426084465051,-15.490275737664,23.2042337132437
